ds,dep_var,trend,season,holiday,C1_Value_Sales,C1_Assortment_number_SKUs,C1_Weighted_anypromo,FB_Price_per_SU_nonpromo,FB_Assortment_number_SKUs,FB_Weighted_anypromo,lockdown,Google.Search,programmatic_sociodemo_investments,programmatic_behavioural_investments,reservation_social_video_investments,reservation_social_display_investments,TV.settimanale,intercept,depVarHat,solID
2018-01-28,340008.06,66682.7019537343,-4607.31267357758,0,2685.74174153858,0,0,0,48791.327783384,80283.6732040746,0,0,0.0279785822811882,0,1.3894590225257e-06,107.399419134962,16255.4931126894,210711.510460425,420910.562981375,2_694_1
2018-02-04,275541.44,66916.0639336236,-3655.40607855547,0,2344.77459410872,0,0,0,49835.9783782424,75148.6527499738,0,0,0.00129811696939561,0,6.23897857357692e-08,22.5832920829353,16108.5181915254,210711.510460425,417432.676819605,2_694_1
2018-02-18,557084.75,67382.7878934021,2167.8787997381,0,1306.36932580062,0,0,0,52048.1796379424,81108.5760882675,0,0,6.02283335248557e-05,0,2.80143948180521e-09,4.71782842227333,16467.3925493775,210711.510460425,431197.412643606,2_694_1
2018-02-25,450649.09,67616.1498732914,1598.69418419983,0,3436.91482289905,0,0,0,52416.8798478924,84346.3199087247,0,0,2.79439512549868e-06,0,1.25790833830488e-10,0.98424492369517,16746.9231065319,210711.510460425,436874.376451682,2_694_1
2018-03-04,291850.09,67849.5118531807,-2249.82814884983,0,4316.19389071322,0,0,0,49528.728203284,80469.276353018,0,0,1.29650674652716e-07,0,5.64828688198976e-12,0.205276967105046,16941.9050758012,210711.510460425,427567.502964669,2_694_1
2018-03-11,278316.31,68082.8738330699,-6605.21455630934,0,2876.85642205727,0,0,0,49897.428413234,71508.7687734726,0,0,44.3802433201614,0,4.53037904436901,0.0428106078627723,17448.172125077,210711.510460425,413969.348903999,2_694_1
2018-03-18,369707.91,68316.2358111277,-8108.22658838552,0,2368.11942418559,0,0,0,49958.8784482257,77334.645393085,0,0,52.8375542263828,0,11.2198803402805,0.0089280614632359,17781.56477224,210711.510460425,418426.794083531,2_694_1
2018-03-25,299064.38,68549.5977891856,-5652.09873575178,0,2063.93944200798,0,0,0,48545.5276434174,82933.6737195443,0,0,53.933032010806,0,14.6123753293378,0.00186192345712979,18101.7259176426,210711.510460425,425322.423505734,2_694_1
2018-04-08,627099.06,69016.3217453012,2104.9093917219,0,2679.41809523679,0,0,0,50942.0790080924,80613.6343577518,0,0,361.039955076249,0,7.82432104824482,555.363319326043,17963.8432327398,210711.510460425,434955.943886719,2_694_1
2018-04-15,506155.69,69249.683723359,2556.88065448756,0,2332.86548448343,0,0,0,48975.677888359,67858.573510919,0,0,596.017671816876,0,6.05185327743741,836.796114290246,17950.1481932543,210711.510460425,421074.205554672,2_694_1
2018-04-22,270416.47,69483.0457020716,907.270060854167,-16596.4594944441,2331.96597893754,0,0,0,49467.2781682924,60898.4554255413,0,0,627.378369117351,0,5.49469063879076,938.926879109829,17961.7365605582,210711.510460425,396736.602801102,2_694_1
2018-05-06,386205.94,69949.7696594966,-1702.51631220322,0,2553.33492187947,0,0,0,49958.8784482257,78541.0658612171,0,0,631.344131280199,0,0.2467503348949,927.74270681115,17688.3701199481,210711.510460425,429259.746747415,2_694_1
2018-05-13,320725.94,70183.1316382091,-1534.81758920222,0,2699.52159790557,0,0,0,49528.728203284,75942.6217760095,0,0,244.914254342076,0,0.0110796897900014,923.932393184751,17903.8524993402,210711.510460425,426603.406313188,2_694_1
2018-09-02,637660.13,73916.9232976092,6742.85224829233,0,3022.75880011591,0,0,0,53522.9804777424,84439.1214831964,0,0,11.6345363838149,0,0.000497502704895792,207.329752938364,17906.6007576097,210711.510460425,450481.712311816,2_694_1
2018-09-09,635109.88,74150.2852763217,10568.9696569411,0,3043.49106410343,0,0,0,51679.4794279924,84366.9424808295,0,0,0.540402618442696,0,25368.2738639389,43.934491395722,18706.0580398289,210711.510460425,478639.485164395,2_694_1
2018-09-16,436472.44,74383.6472244686,10519.6769271178,0,3294.32914426777,0,0,0,51618.0293930007,73591.6485560597,0,0,1449.0705886282,0,21992.1658273227,2935.85960931552,19317.1388251861,210711.510460425,469813.076555792,2_694_1
2018-09-23,670615.75,74617.0091726155,7822.64792748338,0,2440.08085959331,0,0,0,53707.3305827174,80582.7004995945,0,0,1679.09980915089,0,24338.4771371085,3895.30747948137,19683.5640754606,210711.510460425,479477.72800363,2_694_1
2018-09-30,674815.19,74850.3711207624,4673.79416671751,0,2615.06163045862,0,0,0,54444.7310026174,83047.0978661209,0,0,1708.01892889271,0,24859.2172964509,3030.91295584533,20010.1219743873,210711.510460425,479950.837402678,2_694_1
2018-10-07,521080.88,75083.7330689093,2452.59182313518,0,3051.92810215636,0,0,0,55366.4815274924,84645.3472042446,0,0,1711.65296794556,0,11416.3656060098,822.751443166879,19881.1568138827,210711.510460425,465143.519017368,2_694_1
2018-10-14,377173.09,75317.0950215158,1225.31446692001,0,3100.58041002266,0,0,0,52539.7799178757,78159.5482772779,0,0,2963.25114481285,0,6067.54214303312,183.100663208181,19731.936588223,210711.510460425,449999.659093314,2_694_1
2018-10-21,472111.34,75550.4569741223,491.540784064224,0,3650.0077197766,0,0,0,53154.2802677924,74591.8433031436,0,0,3609.16395734121,0,4787.63067926726,38.7272949548921,19654.3147051988,210711.510460425,446239.476146086,2_694_1
2018-10-28,495217.28,75783.8189267288,9.9684234093754,-1995.14302080653,3636.10422685167,0,0,0,53830.2306527008,82088.1482632466,0,0,3685.84063025772,0,4496.18160675888,8.10045440141837,19571.2548485013,210711.510460425,451826.015472475,2_694_1
2018-11-04,496649.06,76017.1808793352,-134.856282524263,0,2770.04369220827,0,0,0,53707.3305827174,86181.7288260539,0,0,3695.40517471944,0,3309.21190394049,1.69037398124404,19424.2037433592,210711.510460425,455683.449354216,2_694_1
2018-11-11,422558.63,76250.5428319417,11.9576187454039,0,2043.37610390578,0,0,0,50757.7289031174,80458.9650669656,0,0,3696.60613669016,0,1734.33126519835,206.270923911206,19173.895692662,210711.510460425,445045.185003562,2_694_1
2018-11-18,400698.63,76483.8584685339,63.122143507862,0,3041.34593676523,0,0,0,50389.0286931674,87130.3671428757,0,0,4216.47895797854,0,1670.36452061676,483.950198856182,19001.1424373868,210711.510460425,453191.168960113,2_694_1
2018-11-25,451195.19,76717.174105126,-356.415660674094,0,2485.44390609191,0,0,0,50450.478728159,83078.0317242781,0,0,4278.12217753684,0,1657.55674955951,624.530111332938,18841.8550201443,210711.510460425,448488.287321979,2_694_1
2018-12-02,660539.31,76950.4897417181,-1097.71715926877,26121.5512707797,2334.81623135085,0,0,0,52048.1796379424,91254.8815638403,0,0,4285.81225863767,0,1581.99331160855,5122.11061013778,18862.2936206514,210711.510460425,488175.921547823,2_694_1
2018-12-16,397959.44,77417.1210149024,-642.721195738655,0,3041.55949081986,0,0,0,50696.2788681257,80737.3697903807,0,0,5151.96283221064,0,1529.79443707023,5417.17462673353,18934.1391099573,210711.510460425,452994.189434887,2_694_1
2018-12-23,420063.03,77650.4366164105,1229.58508164555,-9669.84606519559,3062.20382078489,0,0,0,49528.728203284,72880.1698184433,0,0,5248.13912022091,0,1490.72347171603,5547.31306604559,18950.3738180878,210711.510460425,436629.337411868,2_694_1
2018-12-30,425676.28,77883.7522179186,3078.79363979325,-19652.3301113496,2563.62221077411,0,0,0,50081.778518209,86047.6821073726,0,0,5260.04107848079,0,1554.22801285351,5452.26610528222,18568.1049875369,210711.510460425,441549.449227296,2_694_1
2019-01-13,675532.25,78350.3834209348,1347.76142635445,0,3581.84860439414,0,0,0,50450.478728159,84614.4133460874,0,0,3317.54095352348,3463.5174471168,134.789786318015,2543.82995917216,18566.656152457,210711.510460425,457082.730284942,2_694_1
2019-01-20,430786.66,78583.6990224429,-2015.23363298877,0,4955.02596907373,0,0,0,49467.2781682924,84026.6700410999,0,0,1237.43767093392,4145.38931029412,18.4597103916345,1199.346639223,18429.3720339472,210711.510460425,450758.955393135,2_694_1
2019-01-27,328738.81,78817.0146239511,-4443.51188540566,0,4247.0453522882,0,0,0,47931.0272935007,80613.6343577518,0,0,971.033702252909,4278.33746503976,10.4182476592114,1272.22240033611,18644.4170936287,210711.510460425,443053.149111428,2_694_1
2019-02-10,551358.13,79283.5342973972,-1086.59891713896,0,3899.16249151035,0,0,0,50819.178938109,74406.2401542002,0,0,938.164419218917,573.556840491136,0.704228209734665,340.216421892386,18138.9177607891,210711.510460425,438024.587095104,2_694_1
2019-02-17,534870,79516.7941341202,1880.08429768862,0,4102.50562099917,0,0,0,51126.4291130674,75282.6994686551,0,0,47.7975837898326,32.4076660416285,0.0316218417373641,72.846078999375,17691.0332192591,210711.510460425,440464.139264887,2_694_1
2019-02-24,410021.53,79750.0539708433,1982.21432685569,0,3661.43715922657,0,0,0,50450.478728159,67074.9157709357,0,0,2.22778883587374,1.68844852916815,0.00141989156985948,15.2769332299177,17260.8382674854,210711.510460425,430910.643274417,2_694_1
2019-03-10,471910.97,80216.5736442894,-5956.02194732935,0,2745.59373642766,0,0,0,50696.2788681257,82129.3934074562,0,0,0.103383951113148,0.0875812515280834,6.37562762465687e-05,3.18968729943018,17048.5303034984,210711.510460425,437595.239189151,2_694_1
2019-03-17,490883.56,80407.7884695418,-8142.02146746632,0,2967.27077902735,0,0,0,50757.7289031174,83480.1718803221,0,0,608.504761185818,0.004541871176017,2.86279793409351e-06,0.665362610483001,16875.9916666454,210711.510460425,437667.615360143,2_694_1
2019-03-24,350393.63,80599.0032947942,-6325.7525516688,0,6669.62668024724,0,0,0,49282.9280633174,79500.0154640913,0,0,716.436838616528,0.000235533837592962,1.28545964164804e-07,0.138766566305645,16700.2685582836,210711.510460425,437854.175810335,2_694_1
2019-04-07,560183.69,80981.432945299,1708.94897478168,0,3168.97489767586,0,0,0,51126.4291130674,79345.3461733052,0,0,1157.87151751336,85.2571036696361,5.77199833260535e-09,0.0289396853824807,16552.6967597602,210711.510460425,444838.496885188,2_694_1
2019-04-14,423192.53,81172.6477705513,2678.9868797023,0,2625.66792811908,0,0,0,50204.6785881924,79211.2994546238,0,0,676.401163145085,129.243985767738,0.00380799472042268,0.00603530360115582,16465.214695773,210711.510460425,443875.660769598,2_694_1
2019-04-21,302140.22,81363.8625958037,1270.10494382243,-21564.9240411224,2407.51089105139,0,0,0,49651.6282732674,54433.2790706794,0,0,619.397403321116,140.709943810206,0.0855821592766326,0.00125864622536003,16362.4716843221,210711.510460425,395395.638066186,2_694_1
2019-05-05,548192.13,81693.2585967293,-1649.03227467573,0,3886.16974381838,0,0,0,52847.0300928341,76086.9797807432,0,0,612.308655950152,143.439742556877,0.00694457103816383,0.000262487166633953,16421.3759535031,210711.510460425,440753.047958942,2_694_1
2019-05-12,349300.63,81857.9565971922,-1604.8489318005,0,3542.04721952874,0,0,0,49897.428413234,67095.5383430405,0,0,251.047663495527,15.9588144517343,0.000311826654122503,5.47409637526293e-05,16661.0253252484,210711.510460425,428427.664271383,2_694_1
2019-05-19,569935.13,82022.6545976549,-1139.42196017472,0,3197.98453004388,0,0,0,53953.1307226841,87058.1881405089,0,0,11.9330366914741,4.57411379696418,1.40017070963082e-05,1.14160745586019e-05,16751.4085014466,210711.510460425,452571.962168495,2_694_1
2019-06-09,447160.66,82516.7485990434,223.136447019881,0,6652.96086893149,0,0,0,53277.1803377757,56072.7735530128,0,0,0.554283175649459,1.2925653614816,6.2870764213081e-07,2.38079034349455e-06,16414.8523873409,210711.510460425,425871.009505096,2_694_1
2019-06-16,696418.13,82641.8193569909,43.3021863760976,0,3343.99500744597,0,0,0,54260.3808976424,77736.785549129,0,0,924.652882559917,0.819977386340851,2.8230364801328e-08,4.96507151093392e-07,16163.9804694135,210711.510460425,445827.246787894,2_694_1
2019-06-23,623819.31,82766.8901149384,-653.381474806067,0,2975.35376693708,0,0,0,53707.3305827174,81273.5566651061,0,0,1081.64833819502,0.725695798463011,1.26760586861272e-09,1.03545174284232e-07,16144.9376373124,210711.510460425,448008.571786728,2_694_1
2019-06-30,397367.78,82891.9608728859,-1087.65911040122,0,3964.42209820374,0,0,0,52539.7799178757,69168.1068395752,0,0,1101.60371572628,0.704627989135863,5.69183093965892e-11,2.15940557827197e-08,15992.7412940684,210711.510460425,435283.17071637,2_694_1
2017-07-09,242669.44,59915.2041944717,26.3953394067547,0,2429.84381871152,0,0,0,48422.627573434,66837.7561917302,0,0,1527.7590802696,0,64.1133734008352,181.284215543019,13669.0453204553,210711.510460425,403785.539567848,2_709_1
2017-07-16,407920.34,60148.5661992624,1266.37059077654,0,1928.2251791344,0,0,0,46947.826733634,61950.2066028873,0,0,1768.74736717339,0,158.503390611916,245.479274578561,16630.3566181029,210711.510460425,401755.792416586,2_709_1
2017-07-23,417560.06,60381.9282040531,895.330466710725,0,1722.37824405774,0,0,0,45718.8260338006,65981.9194493801,0,0,1798.99401168325,0,206.419606029672,52.1732499011635,17271.7520534143,210711.510460425,404741.231779455,2_709_1
2017-08-06,341967.06,60848.6522136345,-5672.83963728078,0,2532.63571579514,0,0,0,62064.5353415842,67786.3945085521,0,0,1420.68001737027,0,143.275508595019,290.917586512023,17879.3791375827,210711.510460425,418005.14085277,2_709_1
2017-08-13,397935.97,61082.0142184252,-7237.14236115614,7222.32798194908,2021.05044898435,0,0,0,59114.9336619842,75839.5089154853,0,0,1373.27600603154,0,124.429031474795,285.678928862435,18137.7765142251,210711.510460425,428675.363806691,2_709_1
2017-08-20,311344.44,61315.3762213894,-4544.59698735653,0,2007.54927074128,0,0,0,57578.6827871925,72581.1425229234,0,0,1367.32441601209,0,118.168037746749,288.571556403277,18303.4744653507,210711.510460425,419727.202750828,2_709_1
2017-09-03,347004.72,61782.1002273179,7689.69716766442,0,2868.69178112665,0,0,0,56841.2823672925,62084.2533215686,0,0,1366.57650653896,0,116.000793483659,362.913764130467,19396.5325656657,210711.510460425,423219.558955214,2_709_1
2017-09-10,356481.91,62015.4622302822,10836.915472343,0,2156.77661270308,0,0,0,55858.0818074258,65755.0711562271,0,0,2102.20180240441,0,1380.12744179642,305.939269454871,19977.4192441785,210711.510460425,431099.50549724,2_709_1
2017-09-17,330868.41,62248.8242332464,10169.565848052,0,2756.8654896794,0,0,0,55796.6317724341,71086.0060453237,0,0,2193.40788941777,0,679.139622086548,303.019616398506,20261.7518975145,210711.510460425,436206.722874578,2_709_1
2017-10-01,474545.88,62715.5482391749,4192.04227136387,0,1674.42246621171,0,0,0,53830.2306527008,75829.1976294329,0,0,2204.8336177076,0,502.350712249707,300.836197593833,20308.1313365792,210711.510460425,432269.103583439,2_709_1
2017-10-08,365555.88,62948.9102312378,2173.6270850002,0,1524.7901649358,0,0,0,55550.8316324674,74499.0417286719,0,0,728.619322404888,0,167.344267948517,241.09968490033,19822.2654703105,210711.510460425,428368.040048302,2_709_1
2017-10-15,356494.56,63182.2722233008,1071.2020042286,0,1749.96737832556,0,0,0,53891.6806876924,79345.3461733052,0,0,560.212287814916,0,99.9884965708937,246.760308308652,19339.3579847052,210711.510460425,430198.298004677,2_709_1
2017-10-29,372853.31,63648.9962074267,-43.7262730864504,-1995.14302080653,1631.41810110594,0,0,0,51433.6792880257,76901.5713788837,0,0,539.745082488905,0,81.3492647574232,326.525373872537,18993.4406159805,210711.510460425,422229.366479073,2_709_1
2017-11-05,324117.53,63882.3581994896,-122.719647004404,0,1571.99189200999,0,0,0,53953.1307226841,70652.9320311224,0,0,842.337408026879,0,119.418158667638,378.900383720978,18744.1295443504,210711.510460425,420733.989153492,2_709_1
2017-11-12,300384.38,64115.7201781431,42.423847816789,0,1419.22173456299,0,0,0,54260.3808976424,67208.962489617,0,0,882.070458546285,0,151.960128467852,3726.39775835162,18461.5467887035,210711.510460425,420980.194742276,2_709_1
2017-11-26,372141.5,64582.4441354501,-480.366139456082,0,1227.9361446848,0,0,0,52048.1796379424,71828.4186410973,0,0,887.081459049806,0,164.761472877591,4857.79054480753,18310.8391681049,210711.510460425,424138.595524983,2_709_1
